State,Postcode,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Annual Return,Annual Return,Annual Return
Wa,6167,"275,000","275,250","271,244","275,390","281,743","286,171","291,073","297,380","295,899","298,181","298,949","293,497","290,135","289,071","289,004","289,188","289,012","289,001","285,500","281,406","280,400","281,900","279,181","275,261","270,641","269,103","269,006","269,344","269,021","273,064","275,379","278,274","278,496","277,927","276,370","270,429","277,402","278,900","280,741","288,984","287,624","284,526","282,139","286,940","292,621","299,234","294,765","298,485","298,968","319,874","342,289","336,330","346,292","362,299","345,706","351,461","340,974","374,279","375,330","371,097","353,407","343,106","334,867","329,429","329,951","343,309","357,275","359,630","373,724","367,886","364,493","353,013","353,449","345,737","357,546","352,267","351,329","348,033","342,717","348,144","349,770","344,449","352,465","349,498","349,016","349,648","349,845","346,301","343,831","337,927","334,057","327,816","319,525","307,981","311,892","316,158","312,370","299,836","299,026","299,620","301,226","299,069","299,817","299,963","299,999","304,026","307,689","300,641","300,602","303,786","310,653","309,573","304,126","299,320","307,322","300,264","302,251","305,836","300,012","303,790","299,731","299,912","300,343","299,146","291,254","291,110","292,413","289,819","290,801","290,056","281,566","285,885","288,803","289,088","289,193","289,256","295,547","291,659","288,489","294,968","297,248","300,816","302,858","299,520","299,828","299,989","313,221","315,788","319,706","320,978","315,590","330,549","324,171","336,861","347,429","349,834","353,225","359,855","359,267",1.01530265039201,1.015302650,#DIV/0!
Wa,6168,"339,500","344,375","332,769","337,736","326,108","323,038","326,252","332,641","338,602","336,538","339,659","339,979","340,624","339,976","339,592","339,037","328,002","329,500","333,156","335,135","335,290","329,393","328,024","325,939","321,652","318,963","318,998","319,125","318,008","313,500","314,466","315,467","315,149","338,030","346,814","350,863","344,741","347,984","337,686","343,918","337,620","350,539","351,596","348,725","353,920","359,682","355,886","357,305","384,144","345,989","353,546","349,222","352,601","353,987","353,312","373,338","359,557","361,830","362,396","359,962","350,185","351,162","362,385","355,149","357,770","359,986","365,124","374,620","359,351","357,905","362,534","369,541","366,305","368,353","376,585","370,987","366,187","342,637","341,160","338,635","335,102","329,425","329,276","331,642","330,051","329,097","327,006","321,813","322,613","321,476","323,186","313,699","310,084","312,255","308,735","312,773","303,298","307,450","313,217","306,576","303,848","308,114","306,601","301,350","300,355","300,022","303,283","304,790","304,474","300,258","299,570","292,161","294,974","301,873","315,367","310,340","319,084","321,568","320,285","318,071","319,598","326,237","334,265","328,829","320,026","302,002","291,063","312,109","309,369","300,305","299,582","301,821","302,379","314,957","325,060","307,097","296,756","305,187","299,115","296,382","298,555","316,002","331,875","344,805","355,369","366,273","347,212","344,379","367,774","359,736","381,664","363,510","365,141","378,821","407,489","383,982","399,484","406,530","404,343",1.01483273290853,1.014832733,#DIV/0!
Wa,6169,"349,000","353,625","363,978","369,061","371,191","366,012","362,813","360,551","368,659","368,322","374,739","371,171","372,969","374,997","376,875","373,367","339,273","341,129","348,758","349,110","349,007","349,000","348,000","349,061","349,941","349,618","349,039","350,750","348,140","339,715","348,420","348,964","348,998","351,031","356,752","356,047","353,190","354,574","346,223","342,576","348,598","348,975","347,998","348,937","358,028","359,439","360,902","368,494","373,593","378,581","371,549","388,272","382,415","382,107","381,069","381,565","385,955","388,936","390,383","390,430","389,527","385,891","377,618","368,914","376,997","384,500","386,844","386,865","384,273","382,024","383,439","374,996","363,942","371,467","360,529","359,821","362,801","370,175","370,255","368,145","367,808","367,061","366,428","366,528","367,747","359,950","359,059","358,939","351,121","350,195","342,668","352,995","364,375","359,164","354,760","349,961","351,305","344,550","348,580","336,099","344,006","343,563","329,973","329,311","325,557","331,597","348,006","343,969","345,560","358,035","347,564","341,910","348,778","337,361","338,898","332,934","329,246","328,515","324,095","329,097","329,943","323,436","328,402","322,900","320,184","319,324","319,270","315,430","328,246","325,312","332,676","312,730","300,046","299,689","308,293","299,290","299,018","302,001","327,406","334,150","345,291","347,478","349,311","365,082","349,518","349,032","376,158","369,458","355,591","366,474","377,765","386,360","396,761","404,110","400,069","401,004","400,062","420,691","425,293",1.01290940539315,1.012909405,#DIV/0!
Wa,6170,"315,000","309,997","320,123","309,195","341,325","352,276","323,240","336,832","312,458","313,435","317,215","319,668","327,059","388,629","318,607","315,827","321,283","334,462","316,341","311,797","305,143","299,915","306,807","321,050","333,981","336,374","327,640","319,540","319,034","327,246","329,260","331,482","330,445","329,612","329,781","336,561","334,972","333,186","337,073","333,463","333,026","333,413","331,676","333,097","332,191","331,910","332,733","326,288","328,879","337,816","359,160","347,069","353,735","350,686","345,353","357,448","366,763","370,651","360,954","364,494","360,389","368,731","372,503","381,356","381,226","383,224","379,663","375,472","375,591","386,441","384,229","383,049","383,744","386,286","380,754","384,585","377,608","377,882","374,978","369,027","367,412","368,615","369,420","371,543","372,141","372,818","367,376","361,169","364,180","364,736","355,228","349,114","345,145","341,456","340,441","352,889","347,912","336,336","337,489","333,826","341,576","341,143","342,653","340,591","326,710","327,969","322,990","328,326","329,215","328,874","329,892","330,979","329,160","322,555","320,903","330,484","329,632","332,380","329,613","322,863","315,741","315,265","315,016","303,076","310,030","304,939","313,901","310,513","308,830","317,687","315,637","311,847","309,444","299,762","301,045","310,524","319,110","324,431","335,168","344,401","346,712","331,129","329,914","330,338","357,627","339,225","338,134","344,248","348,921","358,214","361,390","361,087","355,805","357,780","361,611","360,351","367,502","383,905","374,611",1.0074216647485,1.007421665,#DIV/0!
Wa,6171,"409,000","399,125","393,678","368,061","413,316","396,145","395,086","410,362","398,262","418,418","424,335","418,958","408,745","413,234","382,390","363,452","464,278","409,849","356,771","337,861","329,897","335,047","352,165","352,431","351,027","352,477","345,530","342,261","336,430","330,247","329,955","333,128","333,588","335,535","334,195","348,287","345,197","339,874","338,625","339,173","349,381","347,033","340,161","334,822","334,276","337,594","336,903","335,287","331,663","335,687","347,521","339,385","340,303","348,455","349,076","359,778","378,487","370,433","375,587","378,495","383,571","380,392","376,154","375,072","378,649","377,322","376,113","374,356","372,900","361,171","362,006","374,642","384,728","387,270","382,642","388,715","385,970","385,548","388,581","381,557","376,958","375,884","371,618","375,325","365,544","364,872","359,548","358,698","359,398","359,167","358,585","357,069","343,464","336,972","339,166","348,195","348,100","340,506","344,759","331,723","338,283","339,187","345,487","345,612","334,914","328,246","329,382","329,912","328,074","321,314","319,389","317,320","322,954","320,810","315,750","318,781","317,458","327,682","319,930","325,361","328,891","320,884","317,449","323,925","325,779","324,611","315,841","321,124","328,351","321,401","312,100","322,656","322,674","314,150","320,030","327,027","328,357","329,247","329,726","337,327","339,270","339,758","345,420","340,914","348,867","349,709","349,232","348,022","349,808","355,867","361,847","369,147","370,911","379,619","382,833","370,802","377,681","386,127","384,027",1.01066198243063,1.010661982,#DIV/0!
Wa,6172,"330,000","344,375","341,697","337,918","336,432","348,746","364,953","365,925","362,277","364,330","365,646","363,853","355,857","349,142","353,441","352,434","338,965","346,735","341,983","349,624","349,758","352,172","359,292","360,581","361,442","348,903","342,306","338,207","333,622","334,351","338,053","353,988","350,452","346,661","352,885","346,883","340,774","327,111","334,256","339,141","348,758","360,625","381,977","384,998","352,375","346,461","343,966","346,998","354,250","355,101","347,847","357,865","363,089","358,440","367,527","368,954","383,123","389,941","385,465","374,873","369,711","369,053","374,597","363,490","375,484","371,280","370,149","360,791","371,893","376,528","378,845","367,834","364,673","356,552","356,378","354,090","349,881","353,274","349,290","338,018","339,251","339,008","344,000","342,812","358,869","346,263","339,016","341,079","334,213","350,116","339,598","347,194","351,653","312,067","354,817","358,916","337,620","340,039","337,767","324,484","311,018","321,706","332,698","330,605","319,300","311,064","312,872","300,402","309,728","317,389","324,879","319,664","328,286","350,080","329,817","321,298","305,858","307,103","299,254","317,186","306,463","293,056","298,847","312,240","318,274","307,341","284,869","302,899","314,848","317,183","299,511","325,282","330,643","323,859","333,835","323,089","322,693","321,106","332,503","329,375","329,648","391,942","374,431","358,096","345,626","342,258","340,141","347,473","341,030","340,189","337,064","344,636","328,391","367,025","362,028","378,189","400,318","406,926","518,120",0.993519213643652,0.993519214,#DIV/0!
Wa,6173,"595,000","579,885","572,722","475,045","525,378","501,305","632,644","639,853","639,053","621,503","489,156","508,135","491,191","478,762","486,735","504,171","469,442","476,337","467,708","435,544","420,784","421,361","394,460","376,216","378,826","396,489","400,718","398,425","395,464","361,216","352,045","355,440","354,585","356,479","356,320","369,441","377,834","383,601","402,759","401,297","380,269","400,204","389,075","366,755","350,320","348,764","336,547","346,334","361,915","380,140","381,009","367,825","371,061","399,504","412,230","399,413","411,514","467,079","450,317","448,770","461,736","527,585","470,755","465,360","426,808","427,738","462,141","457,276","457,796","454,432","449,940","453,352","439,237","431,132","433,508","412,297","408,831","386,774","382,087","418,332","422,458","448,014","411,688","404,772","402,222","399,201","397,457","394,902","392,969","395,043","392,956","384,221","365,851","349,701","370,337","393,486","362,901","374,115","391,660","374,676","386,026","370,550","382,696","374,646","374,121","363,241","361,070","380,968","397,023","397,549","398,455","386,716","395,491","391,531","404,434","393,107","365,633","369,337","353,263","354,711","362,725","353,951","366,284","357,718","357,008","354,991","368,156","354,996","357,967","356,788","356,434","350,854","352,359","356,452","355,664","352,114","356,034","365,809","369,348","393,084","377,590","411,603","393,830","380,614","422,612","386,973","390,748","397,461","393,622","394,066","382,778","394,078","404,331","417,958","418,185","411,571","424,403","406,338","445,483",1.01321513391954,1.013215134,#DIV/0!
Wa,6174,"379,000","382,250","383,956","393,685","388,668","389,542","389,159","501,197","471,012","397,063","449,066","472,629","436,824","529,421","434,647","393,097","389,627","370,602","365,038","367,815","392,363","378,710","383,232","373,389","351,931","360,527","362,095","361,256","349,766","349,673","327,042","336,440","341,027","336,611","338,007","336,657","324,010","318,126","329,070","326,129","334,923","351,870","350,117","349,632","349,821","349,239","351,684","353,165","334,134","346,344","353,127","318,475","313,316","327,163","326,237","349,699","361,006","353,267","353,245","349,620","350,750","347,559","368,750","380,286","354,495","362,916","363,788","362,882","362,717","372,728","378,907","377,258","373,166","370,347","378,335","395,622","378,181","370,708","374,627","367,759","352,092","355,628","347,114","347,415","349,937","346,102","338,445","332,658","337,391","337,417","341,767","335,853","334,132","330,180","325,208","326,991","324,910","329,116","326,507","313,586","313,812","311,178","307,544","303,096","317,619","303,127","302,116","307,088","301,478","306,914","305,516","305,758","304,405","311,724","312,299","313,102","316,478","327,739","309,941","308,227","307,205","300,189","304,602","300,209","299,661","307,017","308,217","315,273","318,205","309,640","309,415","305,126","305,003","307,573","307,206","307,654","303,219","305,652","315,900","325,487","315,366","339,953","343,203","341,640","342,122","339,820","335,424","332,619","342,079","348,918","367,903","371,431","391,545","378,274","358,697","357,976","362,026","370,623","394,344",1.01390973232636,1.013909732,#DIV/0!
Wa,6175,"532,000","476,875","499,634","520,602","521,913","546,807","558,707","479,763","522,516","507,345","510,646","502,707","505,880","545,742","562,234","494,733","552,671","584,854","482,866","395,304","392,519","436,720","415,107","404,382","397,649","378,915","372,432","387,964","379,435","363,402","356,586","348,068","346,749","354,162","403,571","442,536","436,533","397,592","389,532","363,777","364,673","368,417","363,854","369,241","364,327","362,459","361,202","362,216","366,800","353,132","343,451","345,219","344,686","358,021","350,024","348,589","365,063","350,580","350,914","368,826","363,016","391,981","402,311","378,698","367,618","364,480","359,436","360,560","365,007","363,307","360,957","371,122","357,880","354,001","355,875","358,059","364,763","370,666","366,879","361,194","355,584","349,065","348,816","348,988","376,565","379,282","379,452","359,896","356,868","357,616","372,538","366,591","358,384","361,774","368,548","383,015","371,751","375,922","372,091","366,943","359,621","318,938","355,334","346,217","385,095","372,160","365,135","380,082","393,050","391,774","394,155","396,015","391,773","387,655","371,416","386,327","374,564","372,785","382,997","353,823","350,237","372,451","371,134","369,497","348,722","346,325","349,450","337,479","331,557","321,263","328,435","328,264","330,383","344,575","345,897","372,951","374,872","362,190","360,874","355,055","363,869","410,622","382,141","397,491","399,093","433,617","419,220","433,947","451,054","419,653","560,428","563,453","456,058","502,066","568,770","542,423","567,654","451,416","435,088",1.02778076627816,1.027780766,#DIV/0!
Wa,6176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"178,125","189,258","189,954","189,997","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","190,000","291,250","323,945","307,568","313,081","312,711","327,721","318,752","326,596","321,579","331,845","334,202","345,635","348,638","360,990","337,186","332,304","323,544","342,133","331,987","337,016","338,829","352,939","338,385","329,700","392,764","389,235","366,757","359,485","359,030","335,520","467,754","464,047","445,845","404,178","437,386","448,637","426,477","428,842","387,865","367,054","429,308","391,207","316,332","292,103","329,352","327,147","320,192","321,574","316,442","311,197","309,133","309,004","316,776","319,202","310,575","311,049","308,378","306,271","310,668","305,913","294,062","292,036","291,909","377,932","383,621","329,002","303,226","307,004","299,907","297,187","328,883","332,115","344,941","319,366","324,182","301,683","299,158","298,995","298,990","298,990","298,990","323,964","323,993","328,482","328,473","328,455","329,105","331,881","342,680","328,699","331,314","324,106","331,526","331,267","339,080","342,319","384,361","338,979","339,932","347,211","350,095","351,821","360,663","388,782","394,310","405,916","370,930",1.06302439405346,1.063024394,#DIV/0!
Wa,6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
Wa,6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
Wa,6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
Wa,6207,"322,000","325,500","327,512","328,032","328,939","325,309","328,769","328,986","328,999","329,000","489,000","620,250","630,406","632,212","338,159","311,447","295,090","317,506","318,907","576,744","597,609","622,819","627,582","617,193","642,324","650,833","584,302","557,769","564,548","564,972","419,842","409,678","420,605","589,444","640,590","565,453","633,049","685,503","754,781","775,611","744,101","742,131","692,321","689,207","689,013","689,001","689,000","689,000","689,000","689,000","712,333","701,396","729,856","758,089","665,756","652,914","623,971","596,309","595,473","595,420","595,417","595,417","595,417","305,677","261,427","260,089","260,003","260,000","260,000","280,312","305,801","314,425","305,964","291,655","289,635","289,504","289,500","289,500","289,500","460,812","458,863","432,246","427,328","427,020","363,251","381,766","385,110","408,253","408,953","408,997","650,250","658,453","649,295","727,768","704,548","737,923","738,933","738,996","654,625","649,351","658,397","649,294","649,018","649,001","649,000","649,000","649,000","552,125","636,695","488,231","430,851","429,116","429,004","429,000","539,000","572,906","527,525","500,783","489,736","489,023","473,626","474,473","472,248","459,828","459,026","459,002","459,000","459,000","459,000","379,000","435,250","427,141","389,509","361,672","412,957","486,766","463,045","338,643","282,155","285,134","285,321","285,333","285,333","285,333","285,333","285,333","285,333","285,333","285,333","285,333","285,333","285,333","285,333","285,333","762,208","688,013","789,946","789,997","755,000",0.961939497050792,0.961939497,#DIV/0!
Wa,6208,"380,000","377,250","366,581","404,943","407,934","422,371","437,336","403,240","399,265","405,641","419,540","434,784","431,660","467,135","501,290","458,893","404,556","429,097","474,381","460,899","460,525","460,033","444,064","485,879","417,117","384,812","387,611","385,663","393,791","389,049","407,191","425,512","426,959","437,758","422,922","407,620","419,789","451,549","448,847","449,615","470,913","491,932","493,871","494,304","495,894","490,056","459,066","468,067","487,067","498,377","497,543","445,096","388,472","347,796","464,675","448,740","496,742","483,304","470,394","425,650","423,791","396,301","411,181","440,636","465,051","426,441","431,982","447,183","463,668","471,099","462,444","469,715","451,982","400,656","389,791","404,712","392,013","367,001","365,750","374,109","378,692","382,738","389,641","380,024","353,298","344,331","352,021","349,094","340,780","346,894","345,437","330,010","329,102","343,694","338,167","332,601","336,834","330,958","330,538","329,971","329,592","329,737","325,543","324,843","332,308","336,582","331,818","338,449","333,528","329,970","329,249","324,515","320,141","319,384","323,961","321,215","325,513","323,282","320,018","321,907","328,275","328,977","328,405","317,963","328,436","328,965","328,710","331,303","333,269","334,383","334,274","328,012","325,058","331,850","333,303","334,947","329,778","326,233","329,038","313,664","305,846","330,869","327,850","319,644","332,787","329,851","343,553","339,330","344,646","344,704","345,725","348,795","348,994","345,000","347,894","349,868","366,761","371,018","370,495",0.980038594470166,0.980038594,#DIV/0!
Wa,6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
Wa,6210,"399,000","404,500","395,887","398,180","395,949","409,559","399,504","407,031","410,002","399,688","395,793","389,049","385,319","390,457","379,716","378,295","409,456","396,591","369,224","367,326","377,270","389,204","389,263","379,641","381,103","373,256","366,014","368,063","367,316","368,332","376,708","372,232","373,020","370,111","370,944","360,408","359,677","366,542","376,971","375,998","375,062","372,650","379,069","382,477","385,133","388,545","376,281","377,382","368,901","363,294","363,491","350,184","348,874","348,996","355,786","358,039","375,470","362,660","363,447","360,346","365,390","361,987","369,687","361,793","366,897","364,056","366,090","366,494","373,343","370,261","369,984","374,749","370,306","370,696","363,918","366,357","356,835","349,704","350,813","353,738","357,109","349,441","350,940","357,618","349,957","348,557","348,972","348,999","348,500","346,842","347,865","348,929","348,998","349,000","349,000","342,562","339,425","339,151","330,120","327,070","320,874","319,699","316,294","314,705","326,927","327,743","325,259","323,721","328,036","326,699","319,459","316,580","314,424","317,651","324,541","328,398","325,672","324,642","324,290","320,940","324,784","325,946","326,453","319,944","319,004","317,758","318,084","318,877","323,261","320,546","319,125","313,807","311,223","317,486","319,280","311,634","309,165","309,198","315,100","318,506","310,344","320,084","324,471","327,100","327,269","328,871","330,152","331,089","340,758","341,831","348,651","348,978","349,874","349,117","354,132","358,820","362,022","365,139","367,678",0.993614579218423,0.993614579,#DIV/0!
Wa,6211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
Wa,6213,"349,000","349,000","349,000","464,312","474,332","415,958","402,310","384,207","511,513","422,282","392,018","376,189","373,649","369,540","378,409","378,963","378,998","379,000","374,250","369,797","356,831","357,614","356,101","355,069","350,629","359,414","351,588","349,599","349,506","349,063","349,598","353,725","354,076","374,826","371,298","364,925","355,308","359,082","367,818","368,926","429,464","433,248","493,953","497,747","389,140","337,446","334,215","303,388","330,524","374,735","408,023","400,033","456,298","457,915","461,745","377,081","373,238","393,939","377,434","383,590","383,974","344,937","346,871","347,617","340,207","344,075","355,002","357,375","349,523","349,016","349,001","348,000","348,937","348,998","338,106","320,971","319,183","345,918","364,029","341,627","322,852","316,230","327,264","320,079","302,284","346,080","354,067","359,330","373,271","343,142","323,009","306,219","307,819","368,176","369,698","384,522","386,720","369,170","322,849","315,678","320,386","301,121","299,133","299,008","299,000","292,875","298,180","301,849","299,178","299,011","299,000","296,000","298,766","297,673","343,917","366,497","387,594","388,912","349,962","325,271","254,242","249,624","249,484","249,476","249,712","249,935","249,949","343,589","358,974","311,843","348,928","363,527","365,845","367,448","393,278","463,462","415,779","421,361","438,449","466,965","493,248","416,445","428,215","428,951","420,498","412,531","412,033","427,938","428,934","428,996","489,500","480,906","430,622","408,664","416,979","357,780","406,493","447,281","449,320",1.01976469507184,1.019764695,#DIV/0!
Wa,6214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"349,500","677,156","697,635","698,915","576,745","448,078","440,036","439,533","432,377","525,898","437,556","344,951","329,997","322,062","315,441","482,528","531,720","534,795","590,768","532,860","585,022","617,814","676,738","686,921","687,464","708,591","709,912","709,994","710,000","710,000","792,031","923,954","925,327","932,443","932,902","932,916","745,479","679,405","675,275","675,017","675,000","675,000","675,000","675,000","684,281","684,977","684,999","685,000","685,000","685,000","685,000","685,000","668,500","448,281","381,165","349,135","303,133","299,129","349,633","358,414","358,982","358,999","359,000","743,375","767,398","768,900","768,997","769,000","769,000","769,000","565,625","534,988","534,062","534,004","534,000","534,000","534,000","534,000","534,000","534,000","534,000","534,000","651,500","690,453","691,903","689,181","689,006","689,000","689,750","689,023","689,001","689,000","689,000","689,000","689,000","691,625","691,976","689,373","689,012","689,001","689,000","689,000","446,500","530,172","665,011","673,438","673,982","673,999","663,625","682,976","667,998","667,062","658,002","649,563","615,268","609,392","609,024","609,001","614,000","599,937","599,029","599,002","599,000","599,000","599,000","599,000",0,0,0,"599,000","374,500","280,047","277,190",0,0,"277,001","277,000",0,0.979371251643807,0.979371252,#DIV/0!
Wa,6215,"320,000","320,000","306,744","299,484","298,593","305,412","300,494","304,531","308,971","321,686","333,512","336,094","328,574","329,161","347,604","334,381","297,305","320,113","354,601","348,131","362,227","349,077","379,005","385,844","381,771","374,704","327,419","327,776","324,423","317,526","291,658","285,791","281,174","289,469","289,654","326,635","334,290","337,987","348,312","332,957","331,622","336,414","330,182","324,698","324,946","317,809","293,425","300,058","317,254","317,664","318,889","318,993","320,139","339,103","345,131","343,223","338,532","340,267","326,245","312,490","319,127","331,425","330,714","336,170","334,365","332,148","322,536","300,783","299,486","308,703","315,033","328,752","331,484","334,890","334,993","309,790","318,256","306,328","300,135","299,318","299,793","317,993","325,312","329,019","329,969","338,436","330,808","333,588","329,474","334,220","330,201","329,138","329,535","329,408","329,025","324,501","320,281","316,111","314,003","306,188","312,574","311,237","300,108","299,288","299,009","301,813","299,176","299,005","299,250","299,266","317,524","322,283","320,290","319,674","319,698","318,084","315,193","311,012","299,751","294,023","286,064","280,018","273,439","266,152","269,692","278,418","278,964","278,374","278,961","279,249","279,390","280,056","279,941","287,545","288,940","288,576","288,973","291,498","286,828","290,427","276,402","264,278","272,580","269,567","271,946","270,059","269,941","270,326","269,677","267,323","269,323","287,269","286,147","292,759","280,547","285,847","262,120","270,070","303,846",1.00175473474924,1.001754735,#DIV/0!
Wa,6218,"237,500","235,937","231,055","225,378","225,024","225,001","225,000","225,000","247,594","249,412","253,713","253,513","257,002","257,469","257,498","264,062","264,941","239,684","235,293","229,768","229,048","229,003","218,500","217,094","226,193","241,903","256,994","258,875","258,992","258,718","250,639","254,727","254,874","232,242","227,578","231,411","237,588","239,412","235,369","234,086","249,005","230,250","229,078","225,067","224,535","224,502","219,344","221,928","220,120","220,004","217,000","226,281","229,321","235,510","240,094","228,284","224,040","224,892","224,993","225,000","238,125","223,379","222,555","222,816","244,635","261,227","279,695","281,293","260,393","259,668","245,542","248,784","230,580","225,831","225,177","216,755","226,985","228,874","277,433","273,058","279,566","335,986","309,203","307,529","307,420","307,417","413,802","381,722","349,207","258,943","240,879","254,389","221,075","220,067","297,004","280,531","280,033","280,002","269,282","268,612","268,570","260,007","253,887","257,976","258,548","251,391","249,149","269,005","287,750","260,422","253,357","250,178","250,006","250,000","250,000","250,000","289,500","265,594","296,600","330,894","331,931","331,998","332,000","332,000","332,000","329,750","285,297","272,197","295,450","296,951","296,997","297,000","297,000","297,000","297,000","297,000","267,000","265,125","265,004","265,000","265,000","265,000","265,000","286,000","270,156","269,947","288,747","289,961","289,997","261,687","274,584","274,974","274,999","254,000","271,937","316,809","318,931","318,996","319,000",1.00762876748518,1.007628767,#DIV/0!
